id,number,departure,arrival,status,delay,aircraft_id,airport_departure_id,airport_arrival_id,fare_tariff_id
693,PG0055,2017-09-09 11:10:00.000000 +00:00,2017-09-09 12:25:00.000000 +00:00,Scheduled,,54,357,594,22
694,PG0054,2017-09-06 14:05:00.000000 +00:00,2017-09-06 15:20:00.000000 +00:00,Scheduled,,72,911,637,29
695,PG0055,2017-07-30 11:10:00.000000 +00:00,2017-07-30 12:25:00.000000 +00:00,Arrived,,43,789,165,17
696,PG0054,2017-09-09 14:05:00.000000 +00:00,2017-09-09 15:20:00.000000 +00:00,Scheduled,,50,770,588,26
697,PG0055,2017-07-24 11:10:00.000000 +00:00,2017-07-24 12:25:00.000000 +00:00,Arrived,,59,368,776,2
698,PG0055,2017-09-02 11:10:00.000000 +00:00,2017-09-02 12:25:00.000000 +00:00,Scheduled,,71,474,213,15
699,PG0055,2017-08-28 11:10:00.000000 +00:00,2017-08-28 12:25:00.000000 +00:00,Scheduled,,72,449,164,18
700,PG0054,2017-07-28 14:05:00.000000 +00:00,2017-07-28 15:20:00.000000 +00:00,Arrived,,81,535,463,7
701,PG0054,2017-08-26 14:05:00.000000 +00:00,2017-08-26 15:20:00.000000 +00:00,Scheduled,,8,685,869,9
702,PG0055,2017-08-12 11:10:00.000000 +00:00,2017-08-12 12:25:00.000000 +00:00,Arrived,,54,337,422,5
703,PG0054,2017-09-12 14:05:00.000000 +00:00,2017-09-12 15:20:00.000000 +00:00,Scheduled,,68,95,428,25
704,PG0054,2017-08-14 14:05:00.000000 +00:00,2017-08-14 15:20:00.000000 +00:00,Arrived,,97,370,964,7
705,PG0054,2017-08-29 14:05:00.000000 +00:00,2017-08-29 15:20:00.000000 +00:00,Scheduled,,87,547,876,26
707,PG0054,2017-08-01 14:05:00.000000 +00:00,2017-08-01 15:20:00.000000 +00:00,Arrived,,38,66,347,14
708,PG0054,2017-08-21 14:05:00.000000 +00:00,2017-08-21 15:20:00.000000 +00:00,Scheduled,,63,248,416,5
709,PG0055,2017-08-14 11:10:00.000000 +00:00,2017-08-14 12:25:00.000000 +00:00,Arrived,,14,345,729,30
710,PG0055,2017-08-29 11:10:00.000000 +00:00,2017-08-29 12:25:00.000000 +00:00,Scheduled,,64,54,459,7
711,PG0055,2017-08-07 11:10:00.000000 +00:00,2017-08-07 12:25:00.000000 +00:00,Arrived,,98,605,955,1
712,PG0055,2017-08-09 11:10:00.000000 +00:00,2017-08-09 12:25:00.000000 +00:00,Arrived,,77,683,6,2
713,PG0055,2017-08-15 11:10:00.000000 +00:00,2017-08-15 12:25:00.000000 +00:00,Arrived,,35,335,656,8
714,PG0054,2017-08-12 14:05:00.000000 +00:00,2017-08-12 15:20:00.000000 +00:00,Cancelled,,92,939,76,11
715,PG0055,2017-08-22 11:10:00.000000 +00:00,2017-08-22 12:25:00.000000 +00:00,Scheduled,,45,821,393,5
716,PG0054,2017-09-08 14:05:00.000000 +00:00,2017-09-08 15:20:00.000000 +00:00,Scheduled,,52,14,298,25
717,PG0054,2017-08-28 14:05:00.000000 +00:00,2017-08-28 15:20:00.000000 +00:00,Scheduled,,1,929,384,21
718,PG0055,2017-08-01 11:10:00.000000 +00:00,2017-08-01 12:25:00.000000 +00:00,Arrived,,13,676,624,3
719,PG0055,2017-08-21 11:10:00.000000 +00:00,2017-08-21 12:25:00.000000 +00:00,Scheduled,,48,599,347,6
720,PG0054,2017-09-14 14:05:00.000000 +00:00,2017-09-14 15:20:00.000000 +00:00,Scheduled,,12,564,897,25
721,PG0054,2017-08-09 14:05:00.000000 +00:00,2017-08-09 15:20:00.000000 +00:00,Arrived,,45,376,474,11
722,PG0054,2017-07-29 14:05:00.000000 +00:00,2017-07-29 15:20:00.000000 +00:00,Arrived,,42,898,364,22
723,PG0054,2017-08-17 14:05:00.000000 +00:00,2017-08-17 15:20:00.000000 +00:00,Scheduled,,90,523,93,2
724,PG0055,2017-07-29 11:10:00.000000 +00:00,2017-07-29 12:25:00.000000 +00:00,Arrived,,77,985,856,21
725,PG0054,2017-08-23 14:05:00.000000 +00:00,2017-08-23 15:20:00.000000 +00:00,Scheduled,,10,549,628,17
726,PG0055,2017-08-06 11:10:00.000000 +00:00,2017-08-06 12:25:00.000000 +00:00,Arrived,,34,806,239,3
727,PG0055,2017-09-08 11:10:00.000000 +00:00,2017-09-08 12:25:00.000000 +00:00,Scheduled,,22,330,140,29
728,PG0055,2017-07-16 11:10:00.000000 +00:00,2017-07-16 12:25:00.000000 +00:00,Arrived,,2,930,533,28
729,PG0055,2017-09-07 11:10:00.000000 +00:00,2017-09-07 12:25:00.000000 +00:00,Scheduled,,43,550,318,22
730,PG0055,2017-08-31 11:10:00.000000 +00:00,2017-08-31 12:25:00.000000 +00:00,Scheduled,,41,879,110,18
731,PG0054,2017-08-31 14:05:00.000000 +00:00,2017-08-31 15:20:00.000000 +00:00,Scheduled,,20,105,403,29
732,PG0054,2017-09-07 14:05:00.000000 +00:00,2017-09-07 15:20:00.000000 +00:00,Scheduled,,63,598,647,15
733,PG0055,2017-07-22 11:10:00.000000 +00:00,2017-07-22 12:25:00.000000 +00:00,Arrived,,26,681,153,13
734,PG0054,2017-07-22 14:05:00.000000 +00:00,2017-07-22 15:20:00.000000 +00:00,Arrived,,98,218,645,8
735,PG0055,2017-08-02 11:10:00.000000 +00:00,2017-08-02 12:25:00.000000 +00:00,Arrived,,17,73,309,2
736,PG0055,2017-08-25 11:10:00.000000 +00:00,2017-08-25 12:25:00.000000 +00:00,Scheduled,,32,11,564,15
737,PG0055,2017-07-31 11:10:00.000000 +00:00,2017-07-31 12:25:00.000000 +00:00,Arrived,,3,483,800,25
738,PG0054,2017-09-13 14:05:00.000000 +00:00,2017-09-13 15:20:00.000000 +00:00,Scheduled,,94,100,817,24
739,PG0055,2017-09-13 11:10:00.000000 +00:00,2017-09-13 12:25:00.000000 +00:00,Scheduled,,96,483,28,28
740,PG0055,2017-09-12 11:10:00.000000 +00:00,2017-09-12 12:25:00.000000 +00:00,Scheduled,,95,850,689,21
741,PG0054,2017-08-02 14:05:00.000000 +00:00,2017-08-02 15:20:00.000000 +00:00,Arrived,,84,11,698,4
742,PG0055,2017-08-30 11:10:00.000000 +00:00,2017-08-30 12:25:00.000000 +00:00,Scheduled,,48,874,271,1
743,PG0054,2017-09-02 14:05:00.000000 +00:00,2017-09-02 15:20:00.000000 +00:00,Scheduled,,15,157,272,8
744,PG0055,2017-09-11 11:10:00.000000 +00:00,2017-09-11 12:25:00.000000 +00:00,Scheduled,,40,39,849,19
745,PG0054,2017-07-17 14:05:00.000000 +00:00,2017-07-17 15:20:00.000000 +00:00,Arrived,,38,189,50,28
746,PG0054,2017-09-11 14:05:00.000000 +00:00,2017-09-11 15:20:00.000000 +00:00,Scheduled,,7,928,949,28
747,PG0054,2017-08-30 14:05:00.000000 +00:00,2017-08-30 15:20:00.000000 +00:00,Scheduled,,85,629,268,21
748,PG0054,2017-08-03 14:05:00.000000 +00:00,2017-08-03 15:20:00.000000 +00:00,Arrived,,3,845,797,19
749,PG0054,2017-07-30 14:05:00.000000 +00:00,2017-07-30 15:20:00.000000 +00:00,Arrived,,87,731,579,24
750,PG0054,2017-07-18 14:05:00.000000 +00:00,2017-07-18 15:20:00.000000 +00:00,Arrived,,26,830,493,23
751,PG0054,2017-07-31 14:05:00.000000 +00:00,2017-07-31 15:20:00.000000 +00:00,Arrived,,14,490,199,9
752,PG0054,2017-08-25 14:05:00.000000 +00:00,2017-08-25 15:20:00.000000 +00:00,Scheduled,,43,700,408,4
753,PG0054,2017-07-16 14:05:00.000000 +00:00,2017-07-16 15:20:00.000000 +00:00,Arrived,,99,175,242,7
754,PG0055,2017-07-23 11:10:00.000000 +00:00,2017-07-23 12:25:00.000000 +00:00,Arrived,,66,72,594,21
755,PG0054,2017-08-24 14:05:00.000000 +00:00,2017-08-24 15:20:00.000000 +00:00,Scheduled,,53,715,964,20
756,PG0055,2017-09-05 11:10:00.000000 +00:00,2017-09-05 12:25:00.000000 +00:00,Scheduled,,80,24,951,7
757,PG0055,2017-07-17 11:10:00.000000 +00:00,2017-07-17 12:25:00.000000 +00:00,Arrived,,68,419,76,27
758,PG0054,2017-09-05 14:05:00.000000 +00:00,2017-09-05 15:20:00.000000 +00:00,Scheduled,,90,662,288,3
759,PG0054,2017-08-07 14:05:00.000000 +00:00,2017-08-07 15:20:00.000000 +00:00,Arrived,,41,61,85,5
760,PG0055,2017-08-17 11:10:00.000000 +00:00,2017-08-17 12:25:00.000000 +00:00,Scheduled,,78,341,820,14
761,PG0054,2017-09-01 14:05:00.000000 +00:00,2017-09-01 15:20:00.000000 +00:00,Scheduled,,93,503,450,15
762,PG0054,2017-08-20 14:05:00.000000 +00:00,2017-08-20 15:20:00.000000 +00:00,Scheduled,,67,137,391,7
763,PG0054,2017-08-27 14:05:00.000000 +00:00,2017-08-27 15:20:00.000000 +00:00,Scheduled,,78,892,328,27
764,PG0054,2017-07-23 14:05:00.000000 +00:00,2017-07-23 15:20:00.000000 +00:00,Arrived,,11,859,128,30
765,PG0054,2017-08-22 14:05:00.000000 +00:00,2017-08-22 15:20:00.000000 +00:00,Scheduled,,58,101,108,18
767,PG0055,2017-07-18 11:10:00.000000 +00:00,2017-07-18 12:25:00.000000 +00:00,Arrived,,42,848,400,6
768,PG0055,2017-08-03 11:10:00.000000 +00:00,2017-08-03 12:25:00.000000 +00:00,Arrived,,45,617,904,13
769,PG0054,2017-08-04 14:05:00.000000 +00:00,2017-08-04 15:20:00.000000 +00:00,Arrived,,4,724,279,28
770,PG0055,2017-08-08 11:10:00.000000 +00:00,2017-08-08 12:25:00.000000 +00:00,Arrived,,76,471,247,26
771,PG0055,2017-08-04 11:10:00.000000 +00:00,2017-08-04 12:25:00.000000 +00:00,Arrived,,57,722,893,8
772,PG0054,2017-07-27 14:05:00.000000 +00:00,2017-07-27 15:20:00.000000 +00:00,Arrived,,19,83,543,13
773,PG0055,2017-09-04 11:10:00.000000 +00:00,2017-09-04 12:25:00.000000 +00:00,Scheduled,,89,64,231,21
774,PG0055,2017-07-25 11:10:00.000000 +00:00,2017-07-25 12:25:00.000000 +00:00,Arrived,,44,634,701,30
775,PG0055,2017-08-26 11:10:00.000000 +00:00,2017-08-26 12:25:00.000000 +00:00,Scheduled,,90,71,486,30
776,PG0054,2017-07-25 14:05:00.000000 +00:00,2017-07-25 15:20:00.000000 +00:00,Arrived,,30,703,777,14
777,PG0055,2017-09-06 11:10:00.000000 +00:00,2017-09-06 12:25:00.000000 +00:00,Scheduled,,96,618,482,11
778,PG0054,2017-08-13 14:05:00.000000 +00:00,2017-08-13 15:20:00.000000 +00:00,Arrived,,8,937,951,29
779,PG0055,2017-09-03 11:10:00.000000 +00:00,2017-09-03 12:25:00.000000 +00:00,Scheduled,,15,949,945,6
780,PG0055,2017-07-20 11:10:00.000000 +00:00,2017-07-20 12:25:00.000000 +00:00,Arrived,,8,308,548,25
781,PG0055,2017-08-11 11:10:00.000000 +00:00,2017-08-11 12:25:00.000000 +00:00,Arrived,,95,293,408,15
782,PG0054,2017-09-03 14:05:00.000000 +00:00,2017-09-03 15:20:00.000000 +00:00,Scheduled,,73,248,420,16
783,PG0054,2017-08-11 14:05:00.000000 +00:00,2017-08-11 15:20:00.000000 +00:00,Arrived,,41,11,691,26
784,PG0055,2017-08-27 11:10:00.000000 +00:00,2017-08-27 12:25:00.000000 +00:00,Scheduled,,89,479,316,4
785,PG0054,2017-07-20 14:05:00.000000 +00:00,2017-07-20 15:20:00.000000 +00:00,Arrived,,34,670,395,18
786,PG0055,2017-07-27 11:10:00.000000 +00:00,2017-07-27 12:25:00.000000 +00:00,Arrived,,55,194,447,10
787,PG0055,2017-08-13 11:10:00.000000 +00:00,2017-08-13 12:25:00.000000 +00:00,Arrived,,3,798,46,22
788,PG0054,2017-07-24 14:05:00.000000 +00:00,2017-07-24 15:20:00.000000 +00:00,Arrived,,59,660,977,14
789,PG0055,2017-08-19 11:10:00.000000 +00:00,2017-08-19 12:25:00.000000 +00:00,Scheduled,,81,890,625,9
790,PG0054,2017-07-19 14:05:00.000000 +00:00,2017-07-19 15:20:00.000000 +00:00,Arrived,,69,502,274,13
791,PG0054,2017-09-04 14:05:00.000000 +00:00,2017-09-04 15:20:00.000000 +00:00,Scheduled,,74,636,508,9
792,PG0054,2017-08-10 14:05:00.000000 +00:00,2017-08-10 15:20:00.000000 +00:00,Arrived,,38,831,998,1
793,PG0055,2017-08-05 11:10:00.000000 +00:00,2017-08-05 12:25:00.000000 +00:00,Arrived,,17,707,11,24
794,PG0045,2017-08-20 08:45:00.000000 +00:00,2017-08-20 10:50:00.000000 +00:00,Scheduled,,73,717,995,15
795,PG0045,2017-08-06 08:45:00.000000 +00:00,2017-08-06 10:50:00.000000 +00:00,Arrived,,10,108,346,2
796,PG0045,2017-08-15 08:45:00.000000 +00:00,2017-08-15 10:50:00.000000 +00:00,Arrived,,50,962,556,6
797,PG0045,2017-07-30 08:45:00.000000 +00:00,2017-07-30 10:50:00.000000 +00:00,Arrived,,22,600,28,6
798,PG0045,2017-07-22 08:45:00.000000 +00:00,2017-07-22 10:50:00.000000 +00:00,Arrived,,73,421,760,11
799,PG0045,2017-09-12 08:45:00.000000 +00:00,2017-09-12 10:50:00.000000 +00:00,Scheduled,,34,690,611,8
800,PG0045,2017-07-19 08:45:00.000000 +00:00,2017-07-19 10:50:00.000000 +00:00,Arrived,,14,152,413,12
801,PG0045,2017-08-03 08:45:00.000000 +00:00,2017-08-03 10:50:00.000000 +00:00,Arrived,,98,9,393,29
802,PG0045,2017-08-18 08:45:00.000000 +00:00,2017-08-18 10:50:00.000000 +00:00,Scheduled,,73,541,812,8
803,PG0045,2017-09-08 08:45:00.000000 +00:00,2017-09-08 10:50:00.000000 +00:00,Scheduled,,92,329,612,10
804,PG0045,2017-08-29 08:45:00.000000 +00:00,2017-08-29 10:50:00.000000 +00:00,Scheduled,,18,457,978,6
805,PG0045,2017-08-31 08:45:00.000000 +00:00,2017-08-31 10:50:00.000000 +00:00,Scheduled,,3,119,544,16
806,PG0045,2017-07-17 08:45:00.000000 +00:00,2017-07-17 10:50:00.000000 +00:00,Arrived,,57,235,395,10
807,PG0045,2017-09-14 08:45:00.000000 +00:00,2017-09-14 10:50:00.000000 +00:00,Cancelled,,24,377,523,4
808,PG0045,2017-07-27 08:45:00.000000 +00:00,2017-07-27 10:50:00.000000 +00:00,Arrived,,27,504,225,17
809,PG0045,2017-08-02 08:45:00.000000 +00:00,2017-08-02 10:50:00.000000 +00:00,Arrived,,95,14,617,3
810,PG0045,2017-08-26 08:45:00.000000 +00:00,2017-08-26 10:50:00.000000 +00:00,Scheduled,,55,41,551,29
811,PG0045,2017-08-04 08:45:00.000000 +00:00,2017-08-04 10:50:00.000000 +00:00,Arrived,,81,284,196,20
812,PG0045,2017-08-25 08:45:00.000000 +00:00,2017-08-25 10:50:00.000000 +00:00,Scheduled,,96,337,332,6
813,PG0045,2017-09-03 08:45:00.000000 +00:00,2017-09-03 10:50:00.000000 +00:00,Scheduled,,89,502,995,6
814,PG0045,2017-08-24 08:45:00.000000 +00:00,2017-08-24 10:50:00.000000 +00:00,Scheduled,,59,26,9,9
815,PG0045,2017-08-21 08:45:00.000000 +00:00,2017-08-21 10:50:00.000000 +00:00,Scheduled,,17,484,634,13
816,PG0045,2017-07-26 08:45:00.000000 +00:00,2017-07-26 10:50:00.000000 +00:00,Arrived,,73,772,683,17
818,PG0045,2017-08-11 08:45:00.000000 +00:00,2017-08-11 10:50:00.000000 +00:00,Arrived,,40,828,7,18
819,PG0045,2017-08-07 08:45:00.000000 +00:00,2017-08-07 10:50:00.000000 +00:00,Arrived,,33,160,200,4
820,PG0045,2017-08-23 08:45:00.000000 +00:00,2017-08-23 10:50:00.000000 +00:00,Scheduled,,80,388,489,23
821,PG0045,2017-07-24 08:45:00.000000 +00:00,2017-07-24 10:50:00.000000 +00:00,Arrived,,97,549,98,22
822,PG0045,2017-09-05 08:45:00.000000 +00:00,2017-09-05 10:50:00.000000 +00:00,Scheduled,,92,410,993,14
823,PG0045,2017-07-16 08:45:00.000000 +00:00,2017-07-16 10:50:00.000000 +00:00,Arrived,,13,977,583,23
824,PG0045,2017-07-21 08:45:00.000000 +00:00,2017-07-21 10:50:00.000000 +00:00,Arrived,,33,505,941,19
825,PG0045,2017-08-30 08:45:00.000000 +00:00,2017-08-30 10:50:00.000000 +00:00,Scheduled,,94,536,72,26
826,PG0045,2017-09-10 08:45:00.000000 +00:00,2017-09-10 10:50:00.000000 +00:00,Scheduled,,1,92,18,22
827,PG0045,2017-08-17 08:45:00.000000 +00:00,2017-08-17 10:50:00.000000 +00:00,Scheduled,,64,713,25,9
828,PG0045,2017-07-23 08:45:00.000000 +00:00,2017-07-23 10:50:00.000000 +00:00,Arrived,,1,731,450,12
829,PG0045,2017-07-29 08:45:00.000000 +00:00,2017-07-29 10:50:00.000000 +00:00,Arrived,,68,760,692,24
830,PG0045,2017-08-05 08:45:00.000000 +00:00,2017-08-05 10:50:00.000000 +00:00,Arrived,,86,884,178,16
831,PG0045,2017-09-09 08:45:00.000000 +00:00,2017-09-09 10:50:00.000000 +00:00,Scheduled,,9,811,674,2
832,PG0045,2017-09-11 08:45:00.000000 +00:00,2017-09-11 10:50:00.000000 +00:00,Scheduled,,74,380,524,7
833,PG0045,2017-09-02 08:45:00.000000 +00:00,2017-09-02 10:50:00.000000 +00:00,Scheduled,,8,789,466,21
834,PG0045,2017-08-08 08:45:00.000000 +00:00,2017-08-08 10:50:00.000000 +00:00,Arrived,,4,122,642,5
835,PG0045,2017-08-09 08:45:00.000000 +00:00,2017-08-09 10:50:00.000000 +00:00,Arrived,,53,228,103,9
836,PG0045,2017-09-04 08:45:00.000000 +00:00,2017-09-04 10:50:00.000000 +00:00,Scheduled,,64,489,415,16
837,PG0045,2017-08-01 08:45:00.000000 +00:00,2017-08-01 10:50:00.000000 +00:00,Arrived,,44,294,664,18
838,PG0045,2017-07-25 08:45:00.000000 +00:00,2017-07-25 10:50:00.000000 +00:00,Arrived,,63,180,74,29
839,PG0045,2017-09-01 08:45:00.000000 +00:00,2017-09-01 10:50:00.000000 +00:00,Scheduled,,88,956,842,6
840,PG0045,2017-07-31 08:45:00.000000 +00:00,2017-07-31 10:50:00.000000 +00:00,Arrived,,6,132,566,7
841,PG0045,2017-07-28 08:45:00.000000 +00:00,2017-07-28 10:50:00.000000 +00:00,Arrived,,37,155,63,27
842,PG0045,2017-07-20 08:45:00.000000 +00:00,2017-07-20 10:50:00.000000 +00:00,Arrived,,11,895,256,15
843,PG0045,2017-08-10 08:45:00.000000 +00:00,2017-08-10 10:50:00.000000 +00:00,Arrived,,95,200,585,10
844,PG0045,2017-08-22 08:45:00.000000 +00:00,2017-08-22 10:50:00.000000 +00:00,Scheduled,,21,49,695,5
845,PG0045,2017-08-27 08:45:00.000000 +00:00,2017-08-27 10:50:00.000000 +00:00,Scheduled,,61,254,907,20
846,PG0045,2017-08-19 08:45:00.000000 +00:00,2017-08-19 10:50:00.000000 +00:00,Scheduled,,47,722,754,28
847,PG0045,2017-09-13 08:45:00.000000 +00:00,2017-09-13 10:50:00.000000 +00:00,Scheduled,,38,462,655,29
848,PG0045,2017-09-07 08:45:00.000000 +00:00,2017-09-07 10:50:00.000000 +00:00,Scheduled,,61,346,395,23
849,PG0045,2017-08-13 08:45:00.000000 +00:00,2017-08-13 10:50:00.000000 +00:00,Arrived,,80,839,9,29
850,PG0045,2017-08-12 08:45:00.000000 +00:00,2017-08-12 10:50:00.000000 +00:00,Arrived,,78,981,660,9
851,PG0045,2017-08-14 08:45:00.000000 +00:00,2017-08-14 10:50:00.000000 +00:00,Arrived,,22,238,216,29
852,PG0045,2017-07-18 08:45:00.000000 +00:00,2017-07-18 10:50:00.000000 +00:00,Arrived,,44,112,23,4
853,PG0045,2017-09-06 08:45:00.000000 +00:00,2017-09-06 10:50:00.000000 +00:00,Scheduled,,78,755,374,9
854,PG0045,2017-08-28 08:45:00.000000 +00:00,2017-08-28 10:50:00.000000 +00:00,Scheduled,,19,547,418,4
855,PG0341,2017-08-09 07:50:00.000000 +00:00,2017-08-09 08:55:00.000000 +00:00,Arrived,,18,347,794,23
856,PG0341,2017-07-28 07:50:00.000000 +00:00,2017-07-28 08:55:00.000000 +00:00,Arrived,,66,129,925,29
857,PG0341,2017-08-19 07:50:00.000000 +00:00,2017-08-19 08:55:00.000000 +00:00,Scheduled,,76,792,635,27
858,PG0341,2017-09-02 07:50:00.000000 +00:00,2017-09-02 08:55:00.000000 +00:00,Scheduled,,49,412,266,21
859,PG0341,2017-09-14 07:50:00.000000 +00:00,2017-09-14 08:55:00.000000 +00:00,Cancelled,,46,289,558,9
860,PG0341,2017-08-14 07:50:00.000000 +00:00,2017-08-14 08:55:00.000000 +00:00,Arrived,,20,531,926,5
861,PG0341,2017-07-21 07:50:00.000000 +00:00,2017-07-21 08:55:00.000000 +00:00,Arrived,,22,692,605,29
862,PG0341,2017-07-17 07:50:00.000000 +00:00,2017-07-17 08:55:00.000000 +00:00,Arrived,,87,326,994,2
863,PG0341,2017-07-29 07:50:00.000000 +00:00,2017-07-29 08:55:00.000000 +00:00,Arrived,,49,219,667,26
864,PG0341,2017-08-18 07:50:00.000000 +00:00,2017-08-18 08:55:00.000000 +00:00,Scheduled,,2,934,791,28
865,PG0341,2017-08-11 07:50:00.000000 +00:00,2017-08-11 08:55:00.000000 +00:00,Arrived,,53,375,428,3
866,PG0341,2017-08-05 07:50:00.000000 +00:00,2017-08-05 08:55:00.000000 +00:00,Arrived,,67,429,82,16
867,PG0341,2017-08-22 07:50:00.000000 +00:00,2017-08-22 08:55:00.000000 +00:00,Scheduled,,21,731,104,9
868,PG0341,2017-09-01 07:50:00.000000 +00:00,2017-09-01 08:55:00.000000 +00:00,Scheduled,,10,240,379,22
869,PG0341,2017-09-08 07:50:00.000000 +00:00,2017-09-08 08:55:00.000000 +00:00,Scheduled,,77,50,145,22
870,PG0341,2017-07-19 07:50:00.000000 +00:00,2017-07-19 08:55:00.000000 +00:00,Arrived,,49,56,321,23
871,PG0341,2017-07-26 07:50:00.000000 +00:00,2017-07-26 08:55:00.000000 +00:00,Arrived,,92,347,98,28
872,PG0341,2017-08-27 07:50:00.000000 +00:00,2017-08-27 08:55:00.000000 +00:00,Scheduled,,1,479,20,16
873,PG0341,2017-09-12 07:50:00.000000 +00:00,2017-09-12 08:55:00.000000 +00:00,Scheduled,,86,272,992,21
874,PG0341,2017-08-29 07:50:00.000000 +00:00,2017-08-29 08:55:00.000000 +00:00,Scheduled,,20,9,414,20
875,PG0341,2017-08-04 07:50:00.000000 +00:00,2017-08-04 08:55:00.000000 +00:00,Arrived,,46,512,725,30
876,PG0341,2017-09-11 07:50:00.000000 +00:00,2017-09-11 08:55:00.000000 +00:00,Scheduled,,15,894,943,29
877,PG0341,2017-08-20 07:50:00.000000 +00:00,2017-08-20 08:55:00.000000 +00:00,Scheduled,,87,731,221,13
878,PG0341,2017-08-01 07:50:00.000000 +00:00,2017-08-01 08:55:00.000000 +00:00,Arrived,,16,862,162,6
879,PG0341,2017-08-02 07:50:00.000000 +00:00,2017-08-02 08:55:00.000000 +00:00,Arrived,,11,633,852,12
880,PG0341,2017-09-07 07:50:00.000000 +00:00,2017-09-07 08:55:00.000000 +00:00,Scheduled,,60,337,15,26
881,PG0341,2017-08-26 07:50:00.000000 +00:00,2017-08-26 08:55:00.000000 +00:00,Scheduled,,8,304,144,22
882,PG0341,2017-08-25 07:50:00.000000 +00:00,2017-08-25 08:55:00.000000 +00:00,Scheduled,,55,847,563,17
883,PG0341,2017-09-06 07:50:00.000000 +00:00,2017-09-06 08:55:00.000000 +00:00,Scheduled,,59,284,835,19
884,PG0341,2017-08-28 07:50:00.000000 +00:00,2017-08-28 08:55:00.000000 +00:00,Scheduled,,75,734,693,5
885,PG0341,2017-08-03 07:50:00.000000 +00:00,2017-08-03 08:55:00.000000 +00:00,Arrived,,22,904,897,19
886,PG0341,2017-08-10 07:50:00.000000 +00:00,2017-08-10 08:55:00.000000 +00:00,Arrived,,56,235,319,18
887,PG0341,2017-09-05 07:50:00.000000 +00:00,2017-09-05 08:55:00.000000 +00:00,Scheduled,,46,24,411,18
888,PG0341,2017-08-13 07:50:00.000000 +00:00,2017-08-13 08:55:00.000000 +00:00,Arrived,,70,16,641,15
889,PG0341,2017-08-12 07:50:00.000000 +00:00,2017-08-12 08:55:00.000000 +00:00,Arrived,,22,238,457,27
890,PG0341,2017-08-23 07:50:00.000000 +00:00,2017-08-23 08:55:00.000000 +00:00,Scheduled,,39,731,636,24
891,PG0341,2017-09-03 07:50:00.000000 +00:00,2017-09-03 08:55:00.000000 +00:00,Scheduled,,69,740,330,23
892,PG0341,2017-09-13 07:50:00.000000 +00:00,2017-09-13 08:55:00.000000 +00:00,Scheduled,,57,616,698,6
893,PG0341,2017-07-31 07:50:00.000000 +00:00,2017-07-31 08:55:00.000000 +00:00,Arrived,,88,589,917,8
894,PG0341,2017-07-23 07:50:00.000000 +00:00,2017-07-23 08:55:00.000000 +00:00,Arrived,,2,603,554,28
895,PG0341,2017-07-22 07:50:00.000000 +00:00,2017-07-22 08:55:00.000000 +00:00,Arrived,,39,8,968,19
896,PG0341,2017-08-21 07:50:00.000000 +00:00,2017-08-21 08:55:00.000000 +00:00,Scheduled,,27,684,28,1
897,PG0341,2017-07-20 07:50:00.000000 +00:00,2017-07-20 08:55:00.000000 +00:00,Arrived,,1,864,439,7
899,PG0341,2017-07-18 07:50:00.000000 +00:00,2017-07-18 08:55:00.000000 +00:00,Arrived,,22,975,412,2
900,PG0341,2017-08-24 07:50:00.000000 +00:00,2017-08-24 08:55:00.000000 +00:00,Scheduled,,61,658,798,20
901,PG0341,2017-09-04 07:50:00.000000 +00:00,2017-09-04 08:55:00.000000 +00:00,Scheduled,,62,20,47,12
902,PG0341,2017-08-07 07:50:00.000000 +00:00,2017-08-07 08:55:00.000000 +00:00,Arrived,,28,419,343,9
903,PG0341,2017-07-25 07:50:00.000000 +00:00,2017-07-25 08:55:00.000000 +00:00,Arrived,,86,825,10,29
904,PG0341,2017-08-06 07:50:00.000000 +00:00,2017-08-06 08:55:00.000000 +00:00,Arrived,,73,685,183,12
905,PG0341,2017-08-15 07:50:00.000000 +00:00,2017-08-15 08:55:00.000000 +00:00,Arrived,,33,936,743,4
906,PG0341,2017-07-27 07:50:00.000000 +00:00,2017-07-27 08:55:00.000000 +00:00,Arrived,,54,548,133,16
907,PG0341,2017-08-08 07:50:00.000000 +00:00,2017-08-08 08:55:00.000000 +00:00,Arrived,,18,89,357,5
908,PG0341,2017-08-17 07:50:00.000000 +00:00,2017-08-17 08:55:00.000000 +00:00,Scheduled,,35,497,872,27
909,PG0341,2017-09-10 07:50:00.000000 +00:00,2017-09-10 08:55:00.000000 +00:00,Scheduled,,35,357,459,5
910,PG0341,2017-07-30 07:50:00.000000 +00:00,2017-07-30 08:55:00.000000 +00:00,Arrived,,22,42,387,27
911,PG0341,2017-08-31 07:50:00.000000 +00:00,2017-08-31 08:55:00.000000 +00:00,Scheduled,,85,362,650,5
912,PG0341,2017-07-16 07:50:00.000000 +00:00,2017-07-16 08:55:00.000000 +00:00,Arrived,,56,765,506,13
913,PG0341,2017-09-09 07:50:00.000000 +00:00,2017-09-09 08:55:00.000000 +00:00,Scheduled,,18,716,833,26
914,PG0341,2017-07-24 07:50:00.000000 +00:00,2017-07-24 08:55:00.000000 +00:00,Arrived,,70,605,863,14
915,PG0341,2017-08-30 07:50:00.000000 +00:00,2017-08-30 08:55:00.000000 +00:00,Scheduled,,29,507,613,17
